"","country_id","party","party_id","cee","ches_id","family","cmp_id","parlgov_id","manichean","indivisble","generalwill","peoplecentrism","antielitism","complex","emotional","lroverall","lrecon","immigration","eu","nativism","laworder","lifestyle","intradem","personalised","nr_experts","mean_expert_response","populism"
"1","AU","SPO",101,0,1301,5,42320,973,3.66666674613953,3.76923084259033,3.69230771064758,3.69230771064758,3.23076915740967,6.46153831481934,4.8461537361145,3.53846144676208,2.92307686805725,5.46153831481934,8.07692337036133,2.46153855323792,3.38461542129517,7.38461542129517,6.307692527771,6.23076915740967,13,12.9375,2.17678928375244
"2","AU","OVP",102,0,1302,4,42520,1013,5.58333349227905,5,5.07692289352417,4.07692289352417,3.76923084259033,4.76923084259033,6.76923084259033,7.307692527771,7.61538457870483,2.07692313194275,6.307692527771,6.53846168518066,7,2.92307686805725,4.53846168518066,8.53846168518066,13,12.9375,3.80231380462646
"3","AU","FPO",103,0,1303,1,42420,50,7.91666650772095,8.38461494445801,8.46153831481934,8.53846168518066,8.58333301544189,1.69230771064758,8.76923084259033,8.53846168518066,6.23076915740967,0.384615391492844,1.53846156597137,9.307692527771,9.15384578704834,2.30769228935242,2.61538457870483,8.61538505554199,13,12.875,8.8984899520874
"4","AU","Gruene",104,0,1304,7,42110,1429,4.16666650772095,1.92307686805725,2.30769228935242,3.76923084259033,3.53846144676208,7,4.61538457870483,2.69230771064758,2.61538457870483,8.07692337036133,8.76923084259033,0.692307710647583,1.30769228935242,8.38461494445801,8.15384578704834,3.1538462638855,13,12.9375,1.47769749164581
"5","AU","NEOS",105,0,1306,3,42430,2255,3.58333325386047,1.92307686805725,2.38461542129517,3.69230771064758,3.53846144676208,6,4.38461542129517,6,7.46153831481934,6.07692289352417,9.23076915740967,1.92307686805725,1.61538457870483,8.15384578704834,7.66666650772095,6.307692527771,13,12.875,1.33999705314636
"6","AU","PILZ",106,0,NA,7,42120,2651,4.77777767181396,3.20000004768372,3.55555558204651,4.19999980926514,5.33333349227905,4.40000009536743,5.08333349227905,3,2.72727274894714,5.75,7,2.81818175315857,2.46153855323792,7.83333349227905,5.77777767181396,6.09999990463257,13,10.75,2.97011041641235
"7","BE-FL","NVA",201,0,110,8,21916,501,7.46153831481934,6.57142877578735,6.2857141494751,4.76923084259033,5.7142858505249,3.5,8.2142858505249,7.92857122421265,8.2142858505249,1.78571426868439,4.35714292526245,7.692307472229,8.5714282989502,3.64285707473755,4.23076915740967,9,14,13.75,5.74924421310425
"8","BE-FL","CDV",202,0,109,4,21521,723,3,3.5,3.64285707473755,3.57142853736877,2.28571438789368,7.42857122421265,3.78571438789368,5.07142877578735,5.2142858505249,4.64285707473755,8,5,5.35714292526245,3.57142853736877,5.85714292526245,5.2857141494751,14,13.875,1.69717347621918
"9","BE-FL","OVLD",203,0,107,3,21421,1110,2.76923084259033,2.35714292526245,3,4.35714292526245,2.42857146263123,6.64285707473755,4.42857122421265,6.57142877578735,8.0714282989502,4.35714292526245,8.5,4.38461542129517,4.2857141494751,8.2142858505249,6.692307472229,5.42857122421265,14,13.8125,1.4224910736084
"10","BE-FL","SPa",204,0,103,5,21321,1029,4.76923084259033,3.35714292526245,3.78571438789368,4.7142858505249,4.35714292526245,6.35714292526245,5.5,2.85714292526245,2.64285707473755,6.14285707473755,8,3.46153855323792,3.85714292526245,7.92857122421265,6.14285707473755,5.07142877578735,14,13.875,3.02560019493103
"11","BE-FL","GROEN",205,0,105,7,21112,1594,3.8461537361145,2.64285707473755,3.07142853736877,4.7142858505249,4.92857122421265,6.64285707473755,5.64285707473755,2.07142853736877,2.5,7.57142877578735,8,1.69230771064758,2.5,9.0714282989502,8.35714244842529,4.85714292526245,14,13.875,2.44404363632202
"12","BE-FL","VB",206,0,112,1,21917,993,8.692307472229,8.5,8.0714282989502,7.92857122421265,8.85714244842529,1.42857146263123,9.2142858505249,9.2142858505249,5.38461542129517,0.142857149243355,2.57142853736877,9.692307472229,9.5,1.78571426868439,2.69230771064758,6.85714292526245,14,13.75,8.80227947235107
"13","BE-FL","PVDAPTB",207,0,119,6,NA,256,8.27272701263428,6.69999980926514,6.90909099578857,7.72727251052856,9,2.33333325386047,7.92307710647583,0.714285731315613,0.714285731315613,7.25,2.85714292526245,2.29999995231628,2.85714292526245,6.90000009536743,5.83333349227905,5.61538457870483,14,10.5625,7.86687135696411
"14","BE-WA","PS",301,0,102,5,21322,1378,5.22222232818604,3.375,4.75,4.625,4.66666650772095,5.5,6.33333349227905,2.44444441795349,2.33333325386047,6,7.55555534362793,2.22222232818604,2.66666674613953,8,5.44444465637207,6.66666650772095,9,8.75,3.73486042022705
"15","BE-WA","MR",302,0,106,3,21426,915,4.88888883590698,4.22222232818604,3.625,3.375,2.44444441795349,6.125,5.11111116409302,6.88888883590698,7.33333349227905,3.11111116409302,8.33333301544189,5,6.33333349227905,6.77777767181396,4.66666650772095,6.66666650772095,9,8.8125,2.24925184249878
"16","BE-WA","CDH",303,0,108,4,21521,1192,3.77777767181396,4.22222232818604,4.125,3.875,3.33333325386047,5.375,4.66666650772095,5,5.11111116409302,5.11111116409302,8.11111068725586,3.88888883590698,5,3.55555558204651,5,6.33333349227905,9,8.8125,2.55857229232788
"17","BE-WA","Ecolo",304,0,104,7,21111,161,4.44444465637207,2.88888883590698,4.625,5.875,5.22222232818604,7,5.22222232818604,2.88888883590698,3.11111116409302,7.88888883590698,8,1.22222220897675,1.55555558204651,9.22222232818604,8.33333301544189,3.55555558204651,9,8.8125,3.87178087234497
"18","BE-WA","FDF",305,0,111,8,21912,969,5.11111116409302,3.625,4.25,4.5,3,6.125,5.33333349227905,4.88888883590698,4.77777767181396,5.875,8.375,3.11111116409302,4.11111116409302,7.44444465637207,5.66666650772095,8,9,8.625,3.03546476364136
"19","BE-WA","PP",306,0,120,2,NA,438,9.11111068725586,7.875,7.125,7.85714292526245,6.66666650772095,2.5,9.55555534362793,9.25,8.125,0.444444447755814,2.57142853736877,7.88888883590698,9.55555534362793,2,1.75,8.88888931274414,9,8.3125,7.82153987884521
"20","BU","GERB",401,1,2010,2,80510,1541,3.5,5.66666650772095,4,4.83333349227905,2.83333325386047,6,5,6.83333349227905,7.5,4,9,3.5,5.33333349227905,5.5,3.59999990463257,8.5,6,5.9375,2.67736077308655
"21","BU","BSPKzB",402,1,2003,5,80220,1160,4,6,4.5,4.5,3.83333325386047,6.5,5.5,3.16666674613953,2.5,3.83333325386047,7.33333349227905,4.33333349227905,4.83333349227905,3.33333325386047,6.40000009536743,3.33333325386047,6,5.9375,3.25851964950562
"22","BU","NSFB",403,1,2014,2,NA,2211,6.83333349227905,6.16666650772095,8.16666698455811,6.66666650772095,7,3.33333325386047,8,7.83333349227905,3.66666674613953,2.16666674613953,3.5,8.66666698455811,8.5,1.16666662693024,2,7.16666650772095,6,5.9375,7.39059352874756
"23","BU","DPS",404,1,2004,3,80951,1286,3.5,1.83333337306976,4.16666650772095,4.33333349227905,2.83333325386047,5.5,3,4.66666650772095,4.16666650772095,5.83333349227905,8.66666698455811,2.33333325386047,4.16666650772095,3,2.25,5.66666650772095,6,5.875,2.31430745124817
"24","BU","Volya",405,1,NA,3,80640,2637,6,6,7.83333349227905,7.33333349227905,7.16666650772095,3,8,7,4.16666650772095,1.5,2.25,6.40000009536743,7.40000009536743,2.40000009536743,1.5,8.60000038146973,6,5.3125,7.17866039276123
"25","BU","RB",406,1,NA,2,NA,2363,3.83333325386047,4.16666650772095,2.5,3.33333325386047,2,6.83333349227905,2.66666674613953,7.33333349227905,8.33333301544189,4.83333349227905,9,2,4.5,5.83333349227905,6.19999980926514,3,6,5.9375,1.21638798713684
"26","BU","BBZ",407,1,2015,9,80630,2362,5.5,6.40000009536743,6.80000019073486,6.33333349227905,5.66666650772095,4.5,6.16666650772095,7.5,6.66666650772095,3,5.80000019073486,5.40000009536743,5.40000009536743,4,NA,7.16666650772095,6,5.1875,5.89154195785522
"27","BU","VMRO",408,1,2005,2,NA,2212,7,6.16666650772095,8.5,7.33333349227905,7.16666650772095,3.66666674613953,8.66666698455811,7.66666650772095,4.83333349227905,2,3,9.66666698455811,9,0.666666686534882,2.25,7,6,5.875,7.83832979202271
"28","BU","Ataka",409,1,2007,1,80710,535,8.16666698455811,6,8.83333301544189,7.83333349227905,7.59999990463257,3.5,9.16666698455811,7.83333349227905,2.5,2,1.66666662693024,9.5,9,0.16666667163372,1.39999997615814,8.83333301544189,6,5.875,8.56211280822754
"29","BU","ABV",410,1,2016,5,80330,2364,5.40000009536743,2.20000004768372,4.66666650772095,5.19999980926514,6,5.19999980926514,5.16666650772095,3.83333325386047,3,3,5.5,4.5,6.59999990463257,3.83333325386047,1.75,8.16666698455811,6,5.5,4.09474182128906
"30","CR","HDZ",501,1,3101,4,81711,276,4.625,5.625,5.5,2.875,2.375,5.75,7.42857122421265,7.375,5.125,2.625,7.875,8.5,7.5,2.5,3.625,7.375,8,7.9375,3.18979597091675
"31","CR","HSLS",502,1,3104,3,81410,1102,4.125,2.875,3.25,1.875,1.625,6.875,2.42857146263123,5.375,6,5.33333349227905,8.4285717010498,4,3.5,5.875,3.42857146263123,5,8,7.6875,1.13020360469818
"32","CR","SDP",503,1,3102,5,81223,1493,3.75,3.625,3.75,3.125,1.75,6.5,4.2857141494751,3.5,3.75,6.625,8.375,2.625,2.25,7.125,5.25,5,8,7.9375,1.73203206062317
"33","CR","HNS",504,1,3105,3,81712,1384,3.375,2.5,3.125,2.625,1.625,7.25,2.57142853736877,4.5,5.625,5.57142877578735,8.625,2.375,2.375,6.625,4.125,5.375,8,7.875,1.02422726154327
"34","CR","HSU",505,1,NA,9,81957,2134,2.71428561210632,2.71428561210632,3.14285707473755,3.66666674613953,2.85714292526245,5.14285707473755,3.57142853736877,4.125,3,NA,7.16666650772095,3,3.79999995231628,5,3.20000004768372,4.7142858505249,8,6.375,1.42929112911224
"35","CR","HSS",506,1,3103,11,81810,1465,3,3.75,4,2.875,2.375,4.875,4,5.625,4.5,4.16666650772095,6.875,5.25,5.125,3.375,3,5.375,8,7.75,1.75091707706451
"36","CR","P",507,1,NA,3,NA,NA,5.375,1.875,3.14285707473755,4,3.625,7.25,2,3.75,5.75,7,8.7142858505249,0.833333313465118,1.125,8.125,5.16666650772095,6.125,8,7.375,2.35175514221191
"37","CR","ZZ",508,1,NA,1,81960,2612,9.375,7.2857141494751,8,9.2857141494751,9.14285755157471,1.5,9.16666698455811,3,1.5,5,1.5,3.28571438789368,3.16666674613953,5.7142858505249,3.25,8,8,7.3125,9.27587890625
"38","CR","BM365",509,1,NA,5,81961,2628,4.625,6.25,6.875,5,4.5,2.375,7,5,3.75,5.59999990463257,6.5,4.7142858505249,5.42857122421265,3.625,1.83333337306976,9.5,8,7.375,5.05923557281494
"39","CR","IDS",510,1,3106,8,81953,1627,2.42857146263123,2.14285707473755,2.28571438789368,2,1.25,6,2.85714292526245,3,5.25,7,9.2857141494751,1,1.5,7.7142858505249,4,5.57142877578735,8,7.4375,0.0146834515035152
"40","CR","MOST",511,1,NA,2,81460,2615,7.625,7.5,7.5,8.125,7.625,2.625,7.57142877578735,6.625,4.75,4,5.625,6.25,5.625,2.75,3.625,7.25,8,7.875,7.88045978546143
"41","CR","HDSSB",512,1,3107,8,81952,2135,3.75,4.25,5.7142858505249,3,3.125,4.16666650772095,5.7142858505249,8.375,6.59999990463257,2.71428561210632,5.57142877578735,8.875,8.125,2,1.625,8.375,8,7.375,3.15725374221802
"42","CR","NHR",513,1,NA,1,NA,NA,6.625,5.75,7.375,5.625,5.625,3.28571438789368,7.57142877578735,9.5714282989502,7,2,3.42857146263123,9.625,8.125,1.75,1.39999997615814,9.625,8,7.375,6.26668310165405
"43","CR","GLAS",514,1,NA,3,NA,NA,3.28571438789368,2.42857146263123,2,2.14285707473755,1.28571426868439,7.66666650772095,2,2.625,4.625,6.375,9.4285717010498,1.14285719394684,0.875,8,5.40000009536743,5.85714292526245,8,7.125,0.160889357328415
"44","CY","DISY",601,0,4001,2,55711,1575,4.5,6.25,6.75,4.75,3.25,7.25,NA,7.25,8,5.25,9.5,6.25,4,4.25,6,6.5,4,3.9375,4.60496425628662
"45","CY","AKEL",602,0,4003,6,55321,572,6,5.75,5.75,6.5,8.25,5.75,NA,2,1.75,7,4,3,3.5,6.25,3.75,4,4,3.9375,6.01934146881104
"46","CY","DIKO",603,0,4004,2,55422,851,7,7.5,7.75,6.5,5.75,4.75,NA,7,6,3.75,7.5,7.5,5.75,3.5,4,7.5,4,3.9375,6.98811721801758
"47","CY","EDEK",604,0,4005,5,55322,945,6.75,7.25,6.75,6.75,7,4.5,NA,4,3.5,4.5,7.25,5.75,4.5,4.75,4,7,4,3.9375,6.69173383712769
"48","CY","SYPOL",605,0,NA,5,55340,2341,7,7.75,7.75,8.5,8.75,NA,NA,5.25,NA,NA,7,NA,4.5,4.5,4,9,4,3.6875,8.2248477935791
"49","CY","KA",606,0,NA,1,55610,2626,NA,8,NA,NA,NA,NA,NA,7.25,NA,NA,7.75,NA,5.75,3.25,3.25,9.5,4,3.3125,NA
"50","CY","KOP",607,0,4006,7,55110,1621,5.5,5.75,6,6.5,7.5,NA,NA,4.25,3.75,4.75,7.75,5,2.75,5.25,6.25,5.5,4,3.875,5.85148477554321
"51","CY","ELAM",608,0,NA,1,55720,1768,NA,9.5,9.75,NA,NA,NA,NA,10,NA,0.25,3.25,NA,9.75,0.5,NA,7,4,3.4375,NA
"52","CZ","CSSD",701,1,2101,5,82320,789,3.54545450210571,3.72727274894714,4.09090900421143,4.27272748947144,3.72727274894714,6.5,4.54545450210571,3.09090900421143,2.90909099578857,3.36363625526428,7.18181800842285,4.45454549789429,4.90909099578857,5.63636350631714,8.18181800842285,3,11,10.9375,2.63011050224304
"53","CZ","ANO",702,1,2111,9,82430,2263,7.09090900421143,6.90909099578857,7,5.36363649368286,8,2.09999990463257,8.81818199157715,5.125,6.19999980926514,2.63636374473572,6.27272748947144,4.59999990463257,5.90000009536743,6.18181800842285,2.27272725105286,9.90909099578857,11,10.5625,6.75134897232056
"54","CZ","KSCM",703,1,2103,6,82220,1173,6.09090900421143,5,6.81818199157715,5.45454549789429,7,4.80000019073486,5.72727251052856,0.818181812763214,1.18181812763214,2.45454549789429,2.54545450210571,6.09090900421143,8,3.18181824684143,5.90909099578857,4.36363649368286,11,10.9375,6.01307249069214
"55","CZ","TOP09",704,1,2109,2,82530,2,3.45454549789429,3.18181824684143,2.72727274894714,2.27272725105286,1.27272725105286,7.80000019073486,3.81818175315857,8.18181800842285,8,5.45454549789429,9.18181800842285,2,2.54545450210571,6,6.45454549789429,6.09090900421143,11,10.9375,0.707513868808746
"56","CZ","KDUCSL",705,1,2104,4,82523,1245,3.63636374473572,3.27272725105286,2.90909099578857,2.81818175315857,1.63636362552643,7.30000019073486,3.45454549789429,6,5.45454549789429,4.63636350631714,8.45454502105713,3.63636374473572,4,2.09090900421143,7,4.36363649368286,11,10.9375,1.09482061862946
"57","CZ","SPD",706,1,2115,1,82721,2654,8.54545497894287,8.19999980926514,7.90909099578857,9,9.6363639831543,0.600000023841858,9.90909099578857,9.5714282989502,4.5,0,0,9.3636360168457,9.54545497894287,1.75,1.36363637447357,10,11,10.3125,9.10993480682373
"58","CZ","STAN",707,1,2116,9,82610,2024,3.54545450210571,2.90909099578857,2.45454549789429,2,1.63636362552643,7.09999990463257,3.45454549789429,6.18181800842285,6.45454549789429,5.18181800842285,8.6363639831543,2.27272725105286,3.09090900421143,6.33333349227905,7.77777767181396,4.45454549789429,11,10.625,0.566987872123718
"59","CZ","Pirati",708,1,2114,9,82953,2261,5,3.33333325386047,3.72727274894714,5.5,5.72727251052856,4.90000009536743,5.45454549789429,4.33333349227905,4.40000009536743,5.80000019073486,7.30000019073486,1.36363637447357,0.909090936183929,9.09090900421143,9.27272701263428,4.36363649368286,11,10.4375,3.57535743713379
"60","CZ","SZ",709,1,2107,7,82110,196,5.45454549789429,3.75,3.79999995231628,5.5,4.45454549789429,5.66666650772095,4.81818199157715,3.36363625526428,3.45454549789429,7.63636350631714,8.45454502105713,0.909090936183929,0.818181812763214,9.27272701263428,8.6363639831543,3.40000009536743,11,10.5,3.48697280883789
"61","CZ","ODS",710,1,2102,2,82413,829,3.72727274894714,3.45454549789429,2.81818175315857,2.54545450210571,1.81818187236786,7.30000019073486,4.36363649368286,8.18181800842285,8.54545497894287,2.09090900421143,3.63636374473572,6,5.45454549789429,3.45454549789429,6.54545450210571,5.27272748947144,11,10.9375,1.05256164073944
"62","CZ","SPO",711,1,NA,5,NA,406,5.375,5,5,7,6.85714292526245,2,6,1.88888883590698,2.44444441795349,0.699999988079071,1.5,8,8.77777767181396,1.85714280605316,2.83333325386047,5,11,7.3125,5.18517065048218
"63","CZ","Svobodni",712,1,2113,3,NA,363,4.75,3.42857146263123,3.28571438789368,2.5,2.42857146263123,5.83333349227905,5.375,8.77777767181396,9.22222232818604,1.14285719394684,0.600000023841858,6.75,3.90000009536743,5,6.80000019073486,4.125,11,7.6875,1.71754431724548
"64","DK","SD",801,0,201,5,13320,1629,5.22222232818604,5,5.33333349227905,4.19999980926514,4.27272748947144,5.375,6.33333349227905,4,3.63636374473572,3.90909099578857,6.72727251052856,5.5,5.45454549789429,6.63636350631714,5.09090900421143,5.90909099578857,11,10.1875,3.99326682090759
"65","DK","O",802,0,215,1,13720,1418,7.59999990463257,7.66666650772095,7.69999980926514,7.80000019073486,7.81818199157715,2.75,8.33333301544189,5.81818199157715,4.18181800842285,1.72727274894714,2.18181824684143,8.80000019073486,8.90909099578857,3.27272725105286,1.90909087657928,8,11,10.3125,7.95580911636353
"66","DK","V",803,0,211,3,13420,1605,5.22222232818604,5,5,4.5,4.18181800842285,5.5,6.44444465637207,6.36363649368286,6.45454549789429,4,6.81818199157715,6,6.45454549789429,6.09090900421143,5,6.45454549789429,11,10.1875,3.86726593971252
"67","DK","RGA",804,0,213,6,13229,306,7.375,3.77777767181396,4.66666650772095,5,6.36363649368286,3.625,6.33333349227905,0.909090936183929,0.909090936183929,7.27272748947144,2.45454549789429,1.39999997615814,1.81818187236786,8.6363639831543,7.72727251052856,3.36363625526428,11,10.125,4.79775524139404
"68","DK","LA",805,0,218,3,13001,376,6.33333349227905,3,2.55555558204651,4.5,4.63636350631714,4.25,4.66666650772095,8.09090900421143,8.3636360168457,5,4.54545450210571,3.90000009536743,4.18181800842285,7.63636350631714,3.90909099578857,7.09090900421143,11,10.25,2.74501538276672
"69","DK","A",806,0,NA,7,NA,2567,6.44444465637207,2,3,3.66666674613953,4.59999990463257,3.5,7.22222232818604,1.90909087657928,2.36363625526428,8.18181800842285,6.11111116409302,1.10000002384186,1.63636362552643,9.18181800842285,7.27272748947144,6.45454549789429,11,9.75,2.70771384239197
"70","DK","B",807,0,202,3,13410,211,5.5,2.33333325386047,2.88888883590698,2.20000004768372,2.18181824684143,6.75,4.33333349227905,4.81818199157715,5.63636350631714,8.09090900421143,8.90909099578857,1.70000004768372,2.63636374473572,8.3636360168457,5.90909099578857,5.63636350631714,11,10.25,1.47382175922394
"71","DK","F",808,0,206,6,13230,1644,5.88888883590698,2.875,4,3.40000009536743,4.72727251052856,5.625,5.55555534362793,2.63636374473572,2.36363625526428,6,6.09090900421143,3.20000004768372,3.54545450210571,7.54545450210571,6.72727251052856,4.81818199157715,11,10.125,3.14349603652954
"72","DK","C",809,0,203,2,13620,590,5.59999990463257,4.55555534362793,5.44444465637207,4.19999980926514,3.18181824684143,4.875,5.33333349227905,7.27272748947144,6.90909099578857,4,6.72727251052856,6.5,7.54545450210571,4.90909099578857,4.72727251052856,6,11,10.25,3.87410068511963
"73","DK","D",810,0,NA,1,NA,NA,8,7.83333349227905,7.85714292526245,7.85714292526245,7.625,1.5,8.625,9.19999980926514,8.625,1.29999995231628,2.125,9.44444465637207,9.10000038146973,2.625,2.75,8.19999980926514,11,7.8125,8.13855743408203
"74","ES","Ref",901,1,2203,3,83430,113,5.90000009536743,4.30000019073486,4,2.29999995231628,0.899999976158142,7.40000009536743,5.69999980926514,7.30000019073486,8.19999980926514,5.19999980926514,9.19999980926514,4.69999980926514,3.70000004768372,7,5.69999980926514,6.30000019073486,10,10,2.10396718978882
"75","ES","K",902,1,2202,3,83411,1137,5.09999990463257,4.69999980926514,5.80000019073486,4.90000009536743,4.40000009536743,5.5,6.30000019073486,3.70000004768372,3.40000009536743,4.40000009536743,6.40000009536743,3.40000009536743,5.09999990463257,3.90000009536743,4.90000009536743,7.09999990463257,10,10,4.41086721420288
"76","ES","SDE",903,1,2204,5,83410,1448,4.80000019073486,3.79999995231628,3.90000009536743,4,2.59999990463257,7.59999990463257,4.19999980926514,3.40000009536743,3.20000004768372,6.30000019073486,8.89999961853027,2.20000004768372,2.29999995231628,7.80000019073486,7,6.30000019073486,10,10,2.54526257514954
"77","ES","IRL",904,1,2201,2,83611,1597,5.80000019073486,5.09999990463257,5.19999980926514,3.59999990463257,2.79999995231628,6.40000009536743,5.90000009536743,7.19999980926514,6.90000009536743,3,8,7.19999980926514,6.5,2.59999990463257,5.69999980926514,5.5,10,10,3.59124684333801
"78","ES","EVA",905,1,2208,2,83440,2409,3.79999995231628,4.09999990463257,4.90000009536743,7.69999980926514,7.59999990463257,3.44444441795349,5.90000009536743,6.09999990463257,6.19999980926514,4.22222232818604,7.22222232818604,6,4.19999980926514,5.55555534362793,7.30000019073486,3.88888883590698,10,9.6875,4.97782182693481
"79","ES","EKRE",906,1,2209,1,83720,417,9,6.69999980926514,8.39999961853027,8.89999961853027,8.10000038146973,2.11111116409302,9.19999980926514,8.80000019073486,5,0.400000005960464,2.29999995231628,9.69999980926514,8.80000019073486,1.29999995231628,3.29999995231628,9.10000038146973,10,9.9375,9.00698661804199
"80","ES","Green",907,1,2207,7,83110,219,4.80000019073486,2.55555558204651,3.55555558204651,6.30000019073486,7,3.57142853736877,7,3.22222232818604,3.40000009536743,6.59999990463257,6.85714292526245,1.66666662693024,2,7.69999980926514,7,4.25,10,8.6875,3.86227965354919
"81","FI","KESK",1001,0,1403,11,14810,94,3.45454549789429,5.09999990463257,5.19999980926514,4.30000019073486,3.36363625526428,6.18181800842285,4.72727251052856,6.40000009536743,6.27272748947144,5.09090900421143,5.54545450210571,5.45454549789429,6.36363649368286,2.45454549789429,5.27272748947144,6.27272748947144,11,10.75,3.26331472396851
"82","FI","PS",1002,0,1405,1,14820,200,7.45454549789429,8.10000038146973,8.18181800842285,8.5,7.90909099578857,2.18181824684143,8.27272701263428,8.30000019073486,6.36363649368286,0.363636374473572,1.36363637447357,9.3636360168457,8.72727298736572,0.818181812763214,4.90909099578857,7.72727251052856,11,10.8125,8.42884063720703
"83","FI","KOK",1003,0,1402,3,14620,1118,3.54545450210571,4.09999990463257,4.69999980926514,3.09999990463257,2.27272725105286,7,5,8.10000038146973,8.18181800842285,6.09090900421143,8.81818199157715,4.36363649368286,6.45454549789429,4.81818199157715,5.18181800842285,6.09090900421143,11,10.75,2.35697865486145
"84","FI","SDP",1004,0,1401,5,14320,395,4.72727251052856,4.5,4.80000019073486,4.90000009536743,4,6.45454549789429,4.54545450210571,3.59999990463257,3.27272725105286,6.09090900421143,7.72727251052856,3.63636374473572,4.63636350631714,5.36363649368286,5.63636350631714,5.63636350631714,11,10.75,3.64399456977844
"85","FI","VIHR",1005,0,1408,7,14110,1062,5,2.29999995231628,3.59999990463257,4.90000009536743,3.81818175315857,6.27272748947144,5.09090900421143,4,3.54545450210571,8.6363639831543,8.45454502105713,1,1.81818187236786,8.81818199157715,7.36363649368286,4.90909099578857,11,10.75,2.82413673400879
