"","country_id","party","party_id","cee","ches_id","family","cmp_id","parlgov_id","manichean","indivisble","generalwill","peoplecentrism","antielitism","complex","emotional","lroverall","lrecon","immigration","eu","nativism","laworder","lifestyle","intradem","personalised","nr_experts","mean_expert_response","populism"
"165","NL","DENK",1912,0,1050,9,22321,2641,7.692307472229,2.18181824684143,1.88888883590698,4.7142858505249,7.30000019073486,2.42857146263123,8.08333301544189,4.45454549789429,3.70000004768372,8.60000038146973,NA,0.600000023841858,3.5,4.85714292526245,NA,5.07692289352417,13,8.75,3.33877491950989
"166","NL","FvD",1913,0,1051,1,22730,2642,9.07692337036133,7.53846168518066,7.75,9.23076915740967,8.46153831481934,2.45454549789429,8.91666698455811,8.72727298736572,8.25,0.461538463830948,0.384615391492844,9.66666698455811,8.18181800842285,5.5,2.25,9,13,12.125,8.90689659118652
"167","NO","Ap",2001,0,3501,5,12320,104,3.75,4.75,NA,3.25,2,5.75,4,4,4.25,3.75,7.75,3.5,NA,6.5,NA,NA,4,3.75,NA
"168","NO","H",2002,0,3503,2,12620,1435,2.25,3,NA,2.75,1,6.5,3.75,7.5,7.5,3.75,8,3.75,NA,6,NA,NA,4,3.75,NA
"169","NO","FrP",2003,0,3502,1,12951,351,7,5.75,NA,8.5,8.75,2.25,8.75,8.5,8.25,1,5,8.25,NA,3.75,NA,NA,4,3.75,NA
"170","NO","Sp",2004,0,3505,11,12810,702,5.5,3.75,NA,7.75,8.25,3,7.5,4.5,4.25,3.25,0.75,6.25,NA,4.25,NA,NA,4,3.75,NA
"171","NO","KrF",2005,0,3506,4,12520,1538,4.25,4,NA,5.5,3,4.75,5.75,5,5,6.25,4.5,3.75,NA,2.25,NA,NA,4,3.75,NA
"172","NO","V",2006,0,3507,3,12420,647,2.25,1.25,NA,4.75,2.25,5.25,4.75,6.5,7.25,6.25,5.75,2.25,NA,8.25,NA,NA,4,3.75,NA
"173","NO","SV",2007,0,3504,6,12221,81,6.5,4.25,NA,5.25,4.25,4.5,6.75,2.25,2.5,7,3,1.5,NA,8.5,NA,NA,4,3.75,NA
"174","NO","MDG",2008,0,3508,7,12110,2254,6,2.5,NA,4.75,2.75,5,7,3.5,3.75,7,4.75,2.25,NA,8,NA,NA,4,3.75,NA
"175","NO","R",2009,0,NA,6,NA,1638,7.5,4.75,NA,7,8.5,2,7.25,1,0.75,8.5,1.25,1.5,NA,8.25,NA,NA,4,3.75,NA
"176","PL","PiS",2101,1,2605,1,92436,528,9.19999980926514,7.09999990463257,9,8.19999980926514,7.90000009536743,2.20000004768372,9.69999980926514,8.80000019073486,2.29999995231628,0.699999988079071,3,9.10000038146973,9.19999980926514,0.800000011920929,1,9.89999961853027,10,9.875,9.19694519042969
"177","PL","PO",2102,1,2603,4,92435,512,4.40000009536743,2.90000009536743,3.25,4.19999980926514,2.40000009536743,6.69999980926514,5.80000019073486,6.40000009536743,7.09999990463257,5.30000019073486,8.5,2.70000004768372,4.30000019073486,5.5,4.80000019073486,6.59999990463257,10,9.875,2.00601840019226
"178","PL","K15",2103,1,2617,1,NA,2600,8.44444465637207,7.66666650772095,8.85714244842529,8.66666698455811,9.44444465637207,1.11111116409302,8.69999980926514,8.30000019073486,5.44444465637207,1.10000002384186,2.29999995231628,8.5,6.33333349227905,3.11111116409302,4.19999980926514,8.60000038146973,10,9.3125,9.43288803100586
"179","PL","N",2104,1,2618,3,NA,2601,3.29999995231628,2.79999995231628,2.5,2.79999995231628,2.59999990463257,6.59999990463257,4.30000019073486,5.69999980926514,8.10000038146973,6,9.19999980926514,1.39999997615814,2.40000009536743,7.40000009536743,6.80000019073486,5.40000009536743,10,9.875,0.948544204235077
"180","PL","PSL",2105,1,2606,11,92811,664,3.20000004768372,4.19999980926514,4.625,5.59999990463257,4.90000009536743,5.66666650772095,4.69999980926514,5.80000019073486,3.59999990463257,3.09999990463257,7,5.40000009536743,5.09999990463257,2.29999995231628,6.30000019073486,4.40000009536743,10,9.8125,3.49397683143616
"181","PL","razem",2106,1,2615,2,NA,2331,6.19999980926514,4.55555534362793,4.7142858505249,6.88888883590698,7.19999980926514,4.44444465637207,6.69999980926514,0.699999988079071,1.39999997615814,8.10000038146973,8,0.600000023841858,1.20000004768372,9.5,7.80000019073486,3.09999990463257,10,9.5,5.26285219192505
"182","PL","SLD",2107,1,2601,5,92210,629,3.90000009536743,4.11111116409302,4.25,4.80000019073486,3.59999990463257,6.44444465637207,4.19999980926514,3.20000004768372,4.30000019073486,5,8.69999980926514,2.59999990463257,3,7.30000019073486,6.09999990463257,4.30000019073486,10,9.75,2.96055889129639
"183","PL","Wolnosc",2108,1,2619,2,NA,2602,8.2857141494751,4.16666650772095,4.40000009536743,2.42857146263123,6.14285707473755,2.16666674613953,7.42857122421265,9.625,9.7142858505249,0.428571432828903,0.28571429848671,9.7142858505249,7,0.714285731315613,1.16666662693024,9.7142858505249,10,6.75,4.19294023513794
"184","PT","PSD",2201,0,1206,3,35313,1273,4.40000009536743,4.80000019073486,4,4.5,3.59999990463257,4.40000009536743,5.80000019073486,6.59999990463257,6.40000009536743,4.40000009536743,8.80000019073486,3.40000009536743,6.59999990463257,5.80000019073486,6.59999990463257,5.40000009536743,5,4.9375,2.93591117858887
"185","PT","PS",2202,0,1205,5,35311,725,4.40000009536743,4.80000019073486,5,5,5,5.19999980926514,5.40000009536743,4.80000019073486,4.59999990463257,5.80000019073486,8.80000019073486,3.20000004768372,5.19999980926514,6.80000019073486,5.19999980926514,5.59999990463257,5,4.9375,3.94438624382019
"186","PT","BE",2203,0,1208,6,35211,557,8.19999980926514,6.19999980926514,7.80000019073486,8.5,7.40000009536743,5.19999980926514,5.40000009536743,2,1.20000004768372,7.19999980926514,4.19999980926514,1.79999995231628,2.20000004768372,8.39999961853027,5,6.40000009536743,5,4.9375,8.14548587799072
"187","PT","CDSPP",2204,0,1202,2,35520,251,4,5,4.40000009536743,3.75,2.79999995231628,4.59999990463257,7.40000009536743,8,7.19999980926514,3.59999990463257,6.40000009536743,5,7.80000019073486,3,6,7.80000019073486,5,4.9375,2.68368029594421
"188","PT","CDU",2205,0,1201,6,35229,1295,8.60000038146973,6.80000019073486,8.19999980926514,8.75,7.80000019073486,6,6.19999980926514,1.39999997615814,0.800000011920929,6.59999990463257,2,2.79999995231628,2.79999995231628,6.19999980926514,2.40000009536743,6.19999980926514,5,4.9375,8.6860818862915
"189","PT","PAN",2206,0,1250,7,35120,1781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2.5625,NA
"190","RO","PSD",2301,1,2701,5,93320,1120,6.64285707473755,7.75,7.7142858505249,7.5,6.7142858505249,4.07692289352417,8.23076915740967,4.2142858505249,2.78571438789368,3.71428561210632,5.85714292526245,6.2857141494751,6.53846168518066,1.42857146263123,2.5,9.14285755157471,14,13.5625,7.3776912689209
"191","RO","PNL",2302,1,2705,3,93430,1015,5.7142858505249,5.41666650772095,6,4.58333349227905,4,5.46153831481934,6.23076915740967,7,7.2142858505249,4.42857122421265,8.2142858505249,4.64285707473755,4.92307710647583,4.7857141494751,4.2857141494751,5.85714292526245,14,13.5625,4.57546901702881
"192","RO","USR",2303,1,NA,3,93440,2646,7.42857122421265,4.58333349227905,5.7857141494751,4.41666650772095,3.92307686805725,5.307692527771,7,6.46153831481934,7,5.57142877578735,9.2857141494751,2.92857146263123,5.07692289352417,7.42857122421265,6.2142858505249,3.42857146263123,14,13.3125,4.79408836364746
"193","RO","UDMR",2304,1,2706,8,93951,948,4.91666650772095,4,5.07142877578735,3.45454549789429,3.36363625526428,5.54545450210571,5.81818199157715,6.307692527771,6.08333349227905,5.08333349227905,8.25,4.92307710647583,3.83333325386047,4.8461537361145,4.58333349227905,5.8461537361145,14,12.0625,3.27381467819214
"194","RO","ALDE",2305,1,2712,3,93420,2647,6,6.5,6.42857122421265,5.75,5.2857141494751,5.07692289352417,6.08333349227905,6.14285707473755,5.57142877578735,4.07142877578735,6.14285707473755,5.57142877578735,5.61538457870483,3.85714292526245,3.28571438789368,8.35714244842529,14,13.5,5.58752489089966
"195","RO","PMP",2306,1,2711,4,93540,2395,7.38461542129517,7,7.2857141494751,6.41666650772095,6.2142858505249,3.92307686805725,7.8461537361145,6.7857141494751,6.2857141494751,3.57142853736877,6.92857122421265,6.64285707473755,7,2.71428561210632,3.07142853736877,8.5714282989502,14,13.4375,6.87584257125854
"196","SK","SmerSD",2401,1,2803,5,96423,220,4.75,6,5.5,3.91666674613953,4.27272748947144,5.40000009536743,8.08333301544189,3.83333325386047,2.83333325386047,1.41666662693024,7,6.5,6.41666650772095,2.83333325386047,3.20000004768372,9,12,11.625,3.96477127075195
"197","SK","SaS",2402,1,2812,3,96440,1460,5.75,4.90000009536743,4.09090900421143,3.09090900421143,5,3.5,6.81818199157715,8.25,9.09090900421143,1.54545450210571,3.91666674613953,5.59999990463257,3.91666674613953,6.81818199157715,3.40000009536743,7.91666650772095,12,11.0625,3.30523872375488
"198","SK","OlaNO",2403,1,2814,2,96620,1759,8.16666698455811,6.81818199157715,6.33333349227905,7.25,7.27272748947144,2.20000004768372,8.08333301544189,7.36363649368286,6.88888883590698,2.5,4.90000009536743,5.27272748947144,5,3.36363625526428,3,7.75,12,11,7.00750398635864
"199","SK","SNS",2404,1,2809,1,96710,1072,5,5.54545450210571,5.58333349227905,4.91666650772095,4.81818199157715,3.59999990463257,6.75,6.75,5.33333349227905,1.33333337306976,4.16666650772095,8,7.41666650772095,1.66666662693024,4,7,12,11.625,4.43302154541016
"200","SK","LSNS",2405,1,2817,1,96720,586,9,7.09090900421143,8.5,8.33333301544189,9.54545497894287,0.5,9.66666698455811,9.08333301544189,4.09999990463257,0.25,0.25,9.5,8.91666698455811,0.25,1.25,9.08333301544189,12,11.375,9.27151489257812
"201","SK","SME",2406,1,2818,2,96725,2623,6.90909099578857,6.72727251052856,7.45454549789429,8,8.81818199157715,1.10000002384186,9,7.80000019073486,6.125,0.833333313465118,2.36363625526428,8.3636360168457,7.45454549789429,1.81818187236786,2.22222232818604,9,12,10.6875,7.83095073699951
"202","SK","MOST",2407,1,2813,8,96955,1620,3.08333325386047,2.72727274894714,1.83333337306976,2.25,2.45454549789429,7.69999980926514,3.41666674613953,5.90909099578857,6.16666650772095,5.58333349227905,9,2.08333325386047,3.33333325386047,6.33333349227905,6.11111116409302,6.91666650772095,12,11.5,0.331313014030457
"203","SK","Spolu",2408,1,NA,2,NA,NA,3.66666674613953,2.90000009536743,1.75,1.57142853736877,2.5,7.875,1.88888883590698,6,6.80000019073486,5,9.33333301544189,1.66666662693024,2.22222232818604,8.25,6.83333349227905,5.16666650772095,12,8.25,0.287948757410049
"204","SK","PS",2409,1,NA,3,NA,NA,3.09999990463257,2.59999990463257,1.44444441795349,1.75,2.59999990463257,8.44444465637207,1.5,4.09999990463257,4.66666650772095,6.57142877578735,9.60000038146973,1.29999995231628,2,9.22222232818604,8,4.14285707473755,12,9,0.00759889511391521
"205","SK","KDH",2410,1,2805,4,96521,1432,5.5,3.72727274894714,4,3.5,3.54545450210571,6,4.25,7.41666650772095,7.33333349227905,2.75,6.5,5.41666650772095,5.91666650772095,1.25,6.09999990463257,5,12,11.5625,2.86728668212891
"206","SI","SMC",2501,1,2911,3,NA,2333,5.625,5,5.75,5.125,4.25,7.25,5,5.25,5.5,3.875,8.375,4.875,5,6.125,4.5,8.625,8,8,4.57841825485229
"207","SI","SDS",2502,1,2902,2,97330,179,8.875,7.625,9,6.75,8.125,3.875,9.25,9,8.375,1,7.375,9.375,8.875,2.125,1.875,9.5,8,8,8.81465435028076
"208","SI","DeSUS",2503,1,2906,9,97951,1587,6.375,6.2857141494751,6.625,5.75,5.5,3.875,7.625,4.375,3.375,3.75,7.5,5.625,5.5,4.375,3.5,8.75,8,7.9375,5.83038377761841
"209","SI","SD",2504,1,2903,5,97322,706,5.875,6.14285707473755,6,5.875,4.75,5.125,6.625,4,3.625,4.75,8.125,4.25,3.75,6.375,5.125,6.625,8,7.9375,5.19647169113159
"210","SI","Levica",2505,1,2912,5,NA,2670,7.14285707473755,5,6.5,8.7142858505249,8.875,3.375,7.875,2.25,0.875,7.875,4.85714292526245,2.125,1.75,9.125,6.14285707473755,6.5,8,7.6875,7.42225933074951
"211","SI","NSI",2506,1,2905,4,97522,1047,6.375,6.5,6.875,6.25,5.875,5,7.375,7.75,7.75,1.5,7.7142858505249,8.625,7.5,1.75,4.625,7.25,8,7.9375,6.20659065246582
"212","SI","PAB",2507,1,2913,9,NA,2337,5.16666650772095,5.19999980926514,4.83333349227905,5,5.2857141494751,5.85714292526245,4.85714292526245,4.85714292526245,5.25,4.2857141494751,8.14285755157471,4.66666650772095,4,7,3.20000004768372,8.85714244842529,8,6.375,4.16013860702515
"213","SI","LMS",2508,1,NA,5,NA,2668,5.83333349227905,6.59999990463257,7,6.16666650772095,7.83333349227905,2.33333325386047,7.57142877578735,4.40000009536743,3.79999995231628,3.59999990463257,5.80000019073486,6.42857122421265,5.80000019073486,4.59999990463257,2.20000004768372,9.625,8,5.75,6.55778312683105
"214","SP","PP",2601,0,502,2,33610,645,5.40000009536743,5.18181800842285,5.72727251052856,1.45454549789429,0.727272748947144,6.54545450210571,6.81818199157715,7.63636350631714,7.54545450210571,3.45454549789429,8.18181800842285,6.30000019073486,7.54545450210571,1.90909087657928,1.36363637447357,7.09090900421143,11,10.875,2.73776793479919
"215","SP","PSOE",2602,0,501,5,33320,902,4.40000009536743,2.81818175315857,4.63636350631714,3.27272725105286,2.54545450210571,6.09090900421143,5.36363649368286,4.27272748947144,4.54545450210571,5.81818199157715,8.90909099578857,2.90000009536743,3.72727274894714,7.36363649368286,5,6.18181800842285,11,10.875,2.55626058578491
"216","SP","Podemos",2603,0,525,6,33210,2376,7.09999990463257,5.09090900421143,7.27272748947144,8.45454502105713,9.09090900421143,4.54545450210571,8.18181800842285,1.54545450210571,1.54545450210571,7.45454549789429,5.27272748947144,1.39999997615814,1,9,7,8.27272701263428,11,10.875,7.82808446884155
"217","SP","Cs",2604,0,526,3,33420,2375,4.90000009536743,4.45454549789429,5.45454549789429,3.27272725105286,2.45454549789429,5.18181800842285,5.72727251052856,6.27272748947144,7.81818199157715,4.09999990463257,8.72727298736572,5.44444465637207,6,5.72727251052856,3.63636374473572,8.81818199157715,11,10.75,3.26609373092651
"218","SP","IU",2605,0,504,6,33220,118,6.59999990463257,3.54545450210571,6,7.09090900421143,8,4.72727251052856,6.72727251052856,1.63636362552643,1.54545450210571,7.63636350631714,4.36363649368286,1.39999997615814,1.27272725105286,8.81818199157715,6.18181800842285,4.27272748947144,11,10.875,6.23952579498291
"219","SP","EAJPNV",2606,0,506,8,33902,1361,5.44444465637207,4.75,6,3.77777767181396,1.79999995231628,6,6.5,6.18181800842285,5.72727251052856,4.22222232818604,8.09090900421143,6.625,5.19999980926514,4.30000019073486,3.71428561210632,5.09999990463257,11,9.4375,3.73096871376038
"220","SP","ERC",2607,0,511,8,33905,757,7.44444465637207,6.77777767181396,8.22222232818604,7,5.55555534362793,4,8.80000019073486,3,3.18181824684143,5.40000009536743,6.18181800842285,6.33333349227905,1.90909087657928,8.10000038146973,4.2857141494751,5.90000009536743,11,9.6875,7.40223789215088
"221","SP","C",2608,0,NA,6,NA,2607,5.2857141494751,4.625,6,7.2857141494751,5.75,4.85714292526245,7.2857141494751,2.70000004768372,2.88888883590698,6.55555534362793,7,3.85714292526245,1.79999995231628,8.55555534362793,5.33333349227905,5.57142877578735,11,7.9375,5.51185512542725
"222","SP","EHBildu",2609,0,507,8,NA,845,7.55555534362793,5.77777767181396,7,7.5,7,3.57142853736877,8.10000038146973,1.63636362552643,2,6,3.625,7,1.70000004768372,8.39999961853027,5.80000019073486,3.88888883590698,11,8.625,7.12908697128296
"223","SP","CC",2610,0,517,8,33907,234,3.20000004768372,4,5,3,0.428571432828903,5.5,5.5,6.45454549789429,6.55555534362793,4.40000009536743,7.5,3.79999995231628,5.7142858505249,5,NA,5.25,11,5.9375,1.97611284255981
"224","SP","PDeCAT",2611,0,550,8,33911,2605,8.375,7.375,7.88888883590698,6,3.20000004768372,4.2857141494751,8.88888931274414,6.19999980926514,6.59999990463257,3.55555558204651,7.33333349227905,7.55555534362793,4.88888883590698,4,2.25,7.44444465637207,11,8.875,6.72002220153809
"225","SE","S",2701,0,1602,5,11320,904,3.49206352233887,4.02777767181396,4.30555534362793,4.02777767181396,3.05555558204651,5.69444465637207,4.2857141494751,3.05555558204651,3.05555558204651,4.30555534362793,6.94444465637207,3.19444441795349,4.72222232818604,5.97222232818604,5.39682531356812,4.60317468643188,8,7.75,2.54242324829102
"226","SE","M",2702,0,1605,2,11620,657,3.65079355239868,3.33333325386047,4.30555534362793,3.05555558204651,1.94444441795349,5.87301588058472,4.2857141494751,7.36111116409302,7.36111116409302,3.75,7.63888883590698,3.19444441795349,6.25,5.41666650772095,3.96825408935547,6.50793647766113,8,7.6875,2.01535558700562
"227","SE","SD",2703,0,1610,1,11710,1546,7.30158758163452,7.22222232818604,6.94444465637207,6.94444465637207,7.77777767181396,2.22222232818604,7.46031761169434,6.66666650772095,5.83333349227905,0.138888895511627,1.52777779102325,8.05555534362793,8.33333301544189,1.80555558204651,2.06349205970764,7.14285707473755,8,7.6875,7.17740297317505
"228","SE","MP",2704,0,1607,7,11110,1154,5.55555534362793,3.61111116409302,2.22222232818604,4.86111116409302,3.61111116409302,4.60317468643188,7.46031761169434,2.91666674613953,2.77777767181396,8.61111068725586,5,0.833333313465118,1.66666662693024,9.30555534362793,7.14285707473755,3.65079355239868,8,7.6875,2.26159930229187
"229","SE","C",2705,0,1603,11,11810,1461,4.92063474655151,3.88888883590698,2.63888883590698,4.30555534362793,2.63888883590698,4.12698411941528,5.55555534362793,6.25,7.08333349227905,8.47222232818604,6.80555534362793,1.25,2.91666674613953,8.61111068725586,5.55555534362793,5.7142858505249,8,7.6875,1.97379100322723
"230","SE","V",2706,0,1601,6,11220,882,5.55555534362793,4.44444465637207,3.75,6.38888883590698,6.11111116409302,3.8095235824585,6.66666650772095,0.972222208976746,0.833333313465118,8.61111068725586,2.36111116409302,1.25,2.08333325386047,8.88888931274414,5.87301588058472,4.44444465637207,8,7.625,4.15875816345215
"231","SE","L",2707,0,1604,3,11420,892,4.2857141494751,3.65079355239868,3.33333325386047,3.47222232818604,2.22222232818604,5.7142858505249,3.65079355239868,6.11111116409302,6.94444465637207,6.11111116409302,9.02777767181396,2.08333325386047,4.16666650772095,7.5,5.39682531356812,5.39682531356812,8,7.625,1.84898912906647
"232","SE","KD",2708,0,1606,4,11520,282,5.7142858505249,4.2857141494751,4.02777767181396,4.16666650772095,3.75,3.8095235824585,5.07936525344849,7.63888883590698,6.80555534362793,4.30555534362793,6.11111116409302,4.44444465637207,5.83333349227905,1.94444441795349,5.07936525344849,5.55555534362793,8,7.625,3.21333432197571
"233","CH","SVPUDC",2801,0,3601,1,43810,750,8.39999961853027,8.80000019073486,8.44444465637207,9.30000019073486,8.60000038146973,3,9.10000038146973,9.39999961853027,8.30000019073486,2.20000004768372,0.400000005960464,9.19999980926514,8.60000038146973,1.20000004768372,3.28571438789368,7.90000009536743,10,9.6875,9.26410579681396
"234","CH","SPPS",2802,0,3602,5,43320,35,4.80000019073486,3.09999990463257,4.22222232818604,6.19999980926514,5.09999990463257,5.33333349227905,6,2.20000004768372,2,7.19999980926514,8.10000038146973,1,2.29999995231628,9,7.85714292526245,4.40000009536743,10,9.6875,3.82191729545593
"235","CH","FDP",2803,0,3603,3,43420,26,3.29999995231628,3,3.11111116409302,5.30000019073486,1.79999995231628,6.88888883590698,3.70000004768372,7.40000009536743,8.60000038146973,4.90000009536743,5.30000019073486,3.90000009536743,4.30000019073486,6.59999990463257,6.57142877578735,4.09999990463257,10,9.6875,1.79392123222351
"236","CH","CVPPDC",2804,0,3604,4,43520,531,3.59999990463257,3.20000004768372,3.22222232818604,5.40000009536743,2.09999990463257,6.66666650772095,3.90000009536743,6,5.80000019073486,4.59999990463257,5.30000019073486,5.19999980926514,5.19999980926514,2.79999995231628,7,5.09999990463257,10,9.625,2.04969120025635
"237","CH","Grune",2805,0,3605,7,43110,141,5,2.40000009536743,3.33333325386047,6,4.09999990463257,5.11111116409302,5.30000019073486,2,2.20000004768372,7.5,7.69999980926514,1.20000004768372,1.89999997615814,8.89999961853027,8.14285755157471,3.40000009536743,10,9.6875,3.04241299629211
"238","CH","GPLPVL",2806,0,3606,7,43120,308,3,2.70000004768372,2.88888883590698,5.09999990463257,2,6.33333349227905,4.19999980926514,5.19999980926514,6.40000009536743,5.90000009536743,6,2.59999990463257,2.5,8.30000019073486,5.40000009536743,5.09999990463257,10,9.5,1.55442464351654
"239","CH","BDP",2807,0,3612,2,43811,1213,2.09999990463257,2.90000009536743,2.88888883590698,5.5,2.20000004768372,5.33333349227905,4.19999980926514,6.09999990463257,6,4.69999980926514,4.66666650772095,4.11111116409302,3.90000009536743,4.19999980926514,6.19999980926514,4.69999980926514,10,9.4375,1.47688627243042
"240","CH","EVPPEP",2808,0,3607,4,43711,602,3.75,4.55555534362793,4.2857141494751,4.85714292526245,3,5.14285707473755,4.75,5.88888883590698,4.25,4.25,3.57142853736877,5.57142877578735,6.125,2.44444441795349,NA,3.5,10,7.4375,2.85593056678772
"241","CH","LdT",2809,0,3610,1,43901,1500,8.30000019073486,8.60000038146973,8.22222232818604,9.19999980926514,8,3,8.89999961853027,8.19999980926514,5.85714292526245,2.09999990463257,0.600000023841858,9,8.75,2.57142853736877,2.79999995231628,7.66666650772095,10,8.9375,8.93325519561768
"242","CH","PdA",2810,0,NA,6,43220,1167,6.88888883590698,5.5,6.14285707473755,6.625,6.80000019073486,3.25,6.625,0.400000005960464,1.20000004768372,7.7142858505249,5,1.71428573131561,2,8.66666698455811,NA,3.16666674613953,10,7.875,6.16570711135864
"243","CH","MCG",2811,0,NA,1,43902,2599,7.80000019073486,8.39999961853027,8,9,7.90000009536743,3.25,8.55555534362793,8.10000038146973,6.14285707473755,2.20000004768372,0.888888895511627,8.89999961853027,8.33333301544189,2,3,7.75,10,8.6875,8.5792989730835
"244","UK","Con",2901,0,1101,2,51620,773,5.09090900421143,4.09999990463257,4.5,2.27272725105286,1.45454549789429,5.33333349227905,6.09999990463257,7.27272748947144,7.36363649368286,2.27272725105286,2.18181824684143,5.63636350631714,7.18181800842285,3.18181824684143,3.54545450210571,6.69999980926514,11,10.625,2.2623085975647
"245","UK","Lab",2902,0,1102,5,51320,1556,5.09090900421143,3,4.19999980926514,4.63636350631714,5.63636350631714,5.66666650772095,5.80000019073486,2.72727274894714,2.90909099578857,5.54545450210571,5.45454549789429,2.45454549789429,3.72727274894714,7.63636350631714,6.36363649368286,7.90000009536743,11,10.625,3.58379745483398
"246","UK","SNP",2903,0,1105,8,51902,1284,5,2.875,4.11111116409302,4.55555534362793,4.90000009536743,6,6.88888883590698,3.36363625526428,3.45454549789429,7.27272748947144,8,2.20000004768372,3.375,7.72727251052856,6.14285707473755,6.55555534362793,11,9.375,3.31025290489197
"247","UK","LD",2904,0,1104,3,51421,659,3,2.09999990463257,2.5,3.54545450210571,2.90909099578857,7,4,4.54545450210571,4.72727251052856,7.72727251052856,8.6363639831543,1.27272725105286,2.18181824684143,8.6363639831543,6.90909099578857,5.09999990463257,11,10.625,1.07717144489288
"248","UK","Plaid",2907,0,1106,8,51901,311,3.5,3.20000004768372,3,5,4.80000019073486,NA,6.40000009536743,3.125,3.14285707473755,7.19999980926514,8,2.33333325386047,3,7.33333349227905,NA,NA,11,5.1875,2.40348672866821
"249","UK","GP",2908,0,1107,7,51110,467,3.5,1.71428573131561,2.57142853736877,5.85714292526245,5,6.33333349227905,5,2.27272725105286,2.36363625526428,8.18181800842285,8.18181800842285,0.5,1.10000002384186,9.27272701263428,7.25,3.11111116409302,11,8.9375,2.31476092338562
"250","UK","UKIP",2910,0,1108,1,51951,1272,7.45454549789429,6.09999990463257,7.09999990463257,6.54545450210571,7.27272748947144,1.66666662693024,8.89999961853027,8.27272701263428,6.18181800842285,0.454545468091965,0.181818187236786,8.45454502105713,9,1.45454549789429,4,7.90000009536743,11,10.5625,6.99039649963379
